D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\100ppm-cal7-3.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 18:08:36 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
209.582,66.67,3650.39,466.67,7914.35,9189.99,683.35,12.5,400,2516.86,5967.75,1540.07,3183.65,1233.38,216.67,4350.62,166.67,16.67,516.68,633.35
210.9,150,3900.45,416.67,8402.08,11253.74,1033.37,12.5,500.01,3183.64,4859.05,1330.05,3367.02,1316.72,466.67,4534,233.34,16.67,500.01,950.03
212.217,183.33,3550.37,650.01,6613.79,9415.12,1300.05,0,350,2366.84,4200.54,1080.04,2750.23,1616.75,483.34,2700.24,166.67,0,783.35,566.68
213.536,50,3587.88,533.34,6951.43,9702.78,1233.38,0,537.51,2350.17,4133.85,1270.05,2083.47,1700.09,300,5050.83,200,0,433.34,683.35
214.854,183.33,3937.96,533.34,8014.39,11841.64,1033.37,0,387.5,2483.52,3817.11,1340.05,3550.39,1833.44,333.34,3400.38,133.33,16.67,633.35,616.68
216.172,33.33,3362.83,500.01,6438.72,9565.2,933.36,0,462.51,2450.18,5650.97,1440.06,3133.64,1700.09,416.67,4800.75,83.33,0,550.01,683.35
217.49,116.67,3125.29,416.67,6738.84,10315.64,1333.39,0,362.5,2233.48,2400.18,880.02,2700.22,1833.44,450.01,4283.93,116.67,16.67,600.01,1016.7
218.808,100,2825.24,550.01,8051.91,11103.64,1083.37,12.5,400,2683.55,4517.29,1350.06,2666.89,1566.74,500.01,5350.93,183.33,16.67,550.01,900.03
220.126,150,2925.25,433.34,5951.04,9027.4,1350.05,12.5,462.51,2583.54,4667.33,1280.05,3417.03,1416.73,450.01,4634.03,33.33,0,383.34,750.02
221.44,66.67,512.51,16.67,1975.12,237.5,50,0,0,16.67,16.67,0,0,16.67,0,16.67,83.33,0,0,16.67
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
          Printed: 2022-07-12 18:12:39,,,,,,,,,,,,,,,,,,,
