D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\50ppm-cal7-1.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 17:46:30 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
210.9,0,1637.58,233.33,4213.02,4638.13,1066.7,12.5,187.5,1033.37,3733.76,490.01,3583.73,1616.75,583.34,2366.85,233.34,50,1183.38,1183.38
212.218,16.67,1587.57,316.67,3475.36,4650.64,1216.71,0,325,1366.72,3350.34,550.01,3600.4,1533.41,533.34,1700.09,200,50,983.37,1483.41
213.536,50,1525.07,266.67,3837.93,4525.6,1016.7,37.5,225,1350.06,3733.76,470.01,4033.84,1566.74,650.01,1933.46,200,33.33,950.03,1166.71
214.854,33.33,1425.06,250,3644.14,4188.02,1300.05,12.5,162.5,1300.05,4167.2,560.01,3833.79,1233.38,700.02,2583.55,216.67,33.33,1200.05,1066.7
216.172,0,1975.11,183.33,3875.44,4963.23,1416.73,12.5,150,916.69,3233.65,710.02,4050.51,1466.73,500.01,2166.82,283.34,0,1050.04,1533.41
217.49,66.67,1850.1,283.34,3775.42,5550.91,966.69,12.5,225,1333.39,3783.77,460.01,3400.36,1500.07,483.34,2016.8,166.67,50,1183.38,1700.1
218.808,16.67,2075.13,283.34,3644.14,4188.02,1016.7,0,287.5,1550.07,3317,580.01,3583.73,1900.11,800.02,1716.76,150,33.33,833.36,1366.73
220.126,33.33,1625.08,283.34,3412.84,3837.94,1450.06,12.5,225,1366.72,3783.77,630.01,3683.75,1433.4,616.68,1800.11,250,16.67,1183.38,1133.38
221.441,0,62.5,0,1275.05,50,0,0,0,33.33,0,0,16.67,16.67,0,0,116.67,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
          Printed: 2022-07-12 17:51:40,,,,,,,,,,,,,,,,,,,
