D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\100ppm-cal7-2.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 18:04:26 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
213.536,216.67,3437.85,333.34,5525.9,9014.9,1183.37,0,225,2466.85,3950.47,1160.04,2883.59,1666.75,450.01,4600.69,150,0,950.03,950.03
214.854,250,3175.3,333.34,6226.14,9465.15,1100.04,0,462.51,2183.48,3833.78,1160.04,3150.31,1733.43,433.34,4550.67,233.34,16.67,733.35,816.69
216.172,483.34,3050.27,150,5638.44,8477.12,1083.37,12.5,375,2366.84,4017.16,940.03,2683.56,1883.44,333.34,3933.84,83.33,16.67,533.34,733.35
217.49,166.67,3112.79,666.68,8139.45,9827.85,1150.04,0,450.01,2150.14,4267.22,1130.04,2700.22,1616.75,250,3350.37,116.67,0,916.69,1116.71
218.808,300,3100.28,483.34,6676.31,10040.48,1100.04,0,312.5,2383.51,4400.59,1290.05,3150.31,1216.71,433.34,3550.41,216.67,50,616.68,950.03
220.126,166.67,3200.3,533.34,5976.05,9602.72,1383.39,0,300,2383.51,3833.78,1120.04,3883.8,1666.75,433.34,4050.53,283.34,33.33,533.34,716.68
221.441,50,137.5,50,1525.07,12.5,16.67,0,12.5,33.33,0,0,0,16.67,0,0,150,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
          Printed: 2022-07-12 18:08:28,,,,,,,,,,,,,,,,,,,
